CASE_STATUS,OCCUPATION_TYPE,EMP_NAICS,EMP_NUM_PAYROLL,EMP_YEAR_COMMENCED,JOB_TITLE,JOB_OPP_WAGE_FROM,JOB_OPP_WAGE_TO,JOB_OPP_WAGE_PER,PRIMARY_WORKSITE_TYPE,PRIMARY_WORKSITE_CITY,PRIMARY_WORKSITE_STATE,PRIMARY_WORKSITE_BLS_AREA,IS_MULTIPLE_LOCATIONS,OTHER_REQ_IS_FULLTIME_EMP,OTHER_REQ_IS_LIVEIN_HOUSEHOLD,OTHER_REQ_JOB_FOREIGN_LANGUAGE
Certified,Professional occupation,541613,20,2017,Software Engineer,"$109,283.00",,Year,Business Premises,PISCATAWAY,NJ,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Certified,Professional occupation,523920,3,2016,Controller,"$208,728.00","$225,000.00",Year,Business Premises,New York,NY,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Certified,College/University Teacher,611310,2849,1938,"Assistant Professor, Int'l Business and Marketing","$120,000.00",,Year,Business Premises,Pomona,CA,"Los Angeles-Long Beach-Anaheim, CA",N,Y,N,N
Certified,Professional occupation,51929,400,1987,Principal Software Developer ,"$184,000.00","$240,000.00",Year,Business Premises,San Francisco,CA,"San Francisco-Oakland-Hayward, CA",N,Y,N,N
Certified,Professional occupation,621420,74,2018,Quantitative Methodologist,"$72,000.00",,Year,Business Premises,Brooklyn,NY,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Certified,Professional occupation,51929,11000,1987,Principal Software Developer ,"$158,000.00","$240,000.00",Year,Business Premises,New York,NY,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Certified,Non-professional,6232,20,2004,Senior Home Health Aide,"$32,500.00","$33,000.00",Year,Business Premises,Crystal,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",N,Y,N,N
Certified,Professional occupation,541511,345,1982,Senior Lighting Artist ,"$113,300.00","$171,700.00",Year,Business Premises,Marina Del Rey,CA,"Los Angeles-Long Beach-Anaheim, CA",N,Y,N,N
Certified,Non-professional,447110,10,2012,EXECUTIVE SECRETARY,"$70,000.00",,Year,Business Premises,CAPITOL HEIGHTS,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",N,Y,N,N
Certified,Professional occupation,5416,3130,1983,Business Technology Solutions Manager,"$137,500.00",,Year,Business Premises,Evanston,IL,"Chicago-Naperville-Elgin, IL-IN-WI",N,Y,N,N
Certified,Professional occupation,541,46,2002,Software Engineer (Compiler/Tuning),"$95,000.00","$120,000.00",Year,Business Premises,Sunnyvale,CA,"San Jose-Sunnyvale-Santa Clara, CA",N,Y,N,N
Certified,Professional occupation,52239,1828,2012,Financial Reporting Manager    ,"$162,400.00","$243,500.00",Year,Business Premises,San Francisco,CA,"San Francisco-Oakland-Hayward, CA",N,Y,N,N
Certified,Professional occupation,51929,11000,1987,Principal Software Developer ,"$158,000.00","$240,000.00",Year,Business Premises,New York,NY,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Certified,Professional occupation,517410,453,1897,Principal Systems Engineer - ServiceNow,"$127,100.00","$211,900.00",Year,Business Premises,Austin,TX,"Austin-Round Rock, TX",N,Y,N,N
Certified,Professional occupation,622310,5866,2001,Research Technician III,"$65,484.00","$96,349.00",Year,Business Premises,Seattle,WA,"Seattle-Tacoma-Bellevue, WA",N,Y,N,N
Certified,Professional occupation,517410,8413,1897,Sr. Technology Business Analysis,"$116,938.00","$169,800.00",Year,Business Premises,Dallas ,TX,"Dallas-Fort Worth-Arlington, TX",N,Y,N,N
Certified,Non-professional,6232,20,2004,Senior Home Health Aide,"$32,500.00","$33,000.00",Year,Business Premises,Crystal,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",N,Y,N,N
Certified,Professional occupation,541511,450,2008,Business Intelligence Analyst,"$78,000.00",,Year,No one specific worksite address or physical location,N/A,,N/A,Y,Y,N,N
Certified,Professional occupation,52399,111,2009,Research Analyst,"$120,000.00",,Year,Business Premises,Jupiter,FL,"Miami-Fort Lauderdale-West Palm Beach, FL",N,Y,N,N
Certified,Professional occupation,517410,272,1897,Senior-System Engineer,"$157,477.00","$237,400.00",Year,Business Premises,Middletown,NJ,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Certified,Professional occupation,33639,3150,1993,Automotive Lighting North America Programming Expert,"$82,400.00",,Year,Business Premises,El Paso,TX,"El Paso, TX",N,Y,N,N
Certified,College/University Teacher,611310,24000,1905,Assistant Professor,"$100,300.00",,Year,Business Premises,Davis,CA,"Sacramento--Roseville--Arden-Arcade, CA",N,Y,N,N
Certified,Professional occupation,541511,14,2016,Software Development Engineer ,"$133,390.00","$133,390.00",Year,Business Premises,Somerville,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Y,Y,N,N
Certified,Professional occupation,54151,1280,1982,"Manager, Analytics","$126,339.00","$191,050.00",Year,Business Premises,Redwood City,CA,"San Francisco-Oakland-Hayward, CA",N,Y,N,N
Certified,Professional occupation,541613,20,2017,Software Engineer,"$109,283.00",,Year,Business Premises,PISCATAWAY,NJ,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Certified,Professional occupation,541511,86,2006,Sr. Software Developer I. ,"$119,000.00","$124,000.00",Year,Business Premises,Princeton,NJ,"Trenton, NJ",N,Y,N,N
Certified,Professional occupation,541511,24,1999,SOFTWARE DEVELOPER,"$109,283.00",,Year,Business Premises,MAHWAH,NJ,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Certified,Non-professional,722511,64,2019,Prep Cooks,"$22,568.00",,Year,Business Premises,Sandy Springs,GA,"Atlanta-Sandy Springs-Roswell, GA",N,Y,N,N
Certified,Professional occupation,561599,1784,2008,Software Engineer,"$150,000.00","$200,000.00",Year,Business Premises,San Francisco,CA,"San Francisco-Oakland-Hayward, CA",N,Y,N,N
Certified,Professional occupation,51929,11000,1987,Principal Software Developer ,"$158,000.00","$240,000.00",Year,Business Premises,New York,NY,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Certified,Non-professional,62399,70,1981,NURSING ASSISTANT,"$33,738.00",,Year,Business Premises,BRIDGEWATER,NJ,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Certified,Professional occupation,3363,970,1985,"Manager, Engineering","$168,000.00",,Year,Business Premises,Southfield,MI,"Detroit-Warren-Dearborn, MI",N,Y,N,N
Certified,Non-professional,488510,5,2012,Air & Ocean Import & Export Agent,"$47,840.00","$47,840.00",Year,Business Premises,Kent,WA,"Seattle-Tacoma-Bellevue, WA",N,Y,N,N
Certified,Professional occupation,517410,1976,1897,Senior Member of Technical Staff,"$171,600.00","$257,400.00",Year,Business Premises,Middletown,NJ,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Certified,Professional occupation,517410,8413,1897,Senior-Applications Developer,"$116,938.00","$210,100.00",Year,Business Premises,Dallas,TX,"Dallas-Fort Worth-Arlington, TX",N,Y,N,N
Certified,Professional occupation,517410,8413,1897,Senior Product Management & Development Manager,"$115,544.00","$190,900.00",Year,Business Premises,Dallas,TX,"Dallas-Fort Worth-Arlington, TX",N,Y,N,N
Certified,Professional occupation,561599,1784,2008,"Associate Principal, Financial Technology","$126,277.00","$175,000.00",Year,Business Premises,San Francisco,CA,"San Francisco-Oakland-Hayward, CA",N,Y,N,N
Certified,Professional occupation,54151,36,1998,Embedded and Firmware Engineer,"$132,309.00",,Year,Business Premises,Ann Arbor,MI,"Ann Arbor, MI",N,Y,N,N
Certified,Professional occupation,51929,1400,1987,Principal Software Developer ,"$150,050.00","$240,000.00",Year,Business Premises,Princeton,NJ,"Trenton, NJ",N,Y,N,N
Certified,College/University Teacher,611310,4500,1908,Lecturer in Statistics or Mathematics,"$68,000.00",,Year,Business Premises,Harrisonburg,VA,"Harrisonburg, VA",N,Y,N,N
Certified,Non-professional,722513,10,2014,Restaurant Server,"$17,950.00",,Year,Business Premises,York,PA,"York-Hanover, PA",N,Y,N,N
Certified,Professional occupation,54151,213,1997,Solution Consultant-Supply Chain Management Consulting,"$129,355.00",,Year,Business Premises,Danville,IL,"Danville, IL",N,Y,N,N
Certified,Professional occupation,51919,11000,1987,Business Operations Partner Team Leader,"$250,000.00","$300,000.00",Year,Business Premises,New York,NY,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Certified,Professional occupation,541214,4600,1998,Sr. Software Developer,"$85,883.00","$145,883.00",Year,Business Premises,Oklahoma City,OK,"Oklahoma City, OK",Y,Y,N,N
Certified,Professional occupation,522130,4300,1993,Data Architect II,"$161,640.00",,Year,Business Premises,Vienna ,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",N,Y,N,N
Certified,Professional occupation,541511,530,2008,Data Engineer,"$77,000.00",,Year,No one specific worksite address or physical location,N/A,,N/A,Y,Y,N,N
Certified,Professional occupation,325412,282,2015,Senior Development Scientist,"$100,027.00","$134,078.50",Year,Business Premises,Richmond,VA,"Richmond, VA",N,Y,N,N
Certified,Professional occupation,5416,3130,1983,Business Technology Solutions Manager,"$190,000.00","$240,000.00",Year,Business Premises,Princeton,NJ,"Trenton, NJ",N,Y,N,N
Certified,Professional occupation,517410,8413,1879,Senior System Engineer,"$134,992.00","$231,100.00",Year,Business Premises,Dallas,TX,"Dallas-Fort Worth-Arlington, TX",N,Y,N,N
Certified,Professional occupation,511210,101,1990,Architect - Enterprise III,"$136,157.00","$142,200.00",Year,Business Premises,Torrance,CA,"Los Angeles-Long Beach-Anaheim, CA",N,Y,N,N
Certified,Professional occupation,541511,86,2006,Sr. Software Developer I. ,"$119,000.00","$124,000.00",Year,Business Premises,Princeton,NJ,"Trenton, NJ",N,Y,N,N
Certified,Professional occupation,541511,1341,2013,Network Engineer,"$137,098.00","$153,000.00",Year,Business Premises,San Jose,CA,"San Jose-Sunnyvale-Santa Clara, CA",N,Y,N,N
Certified,Professional occupation,33611,8,1973, Process Engineer,"$106,621.00",,Year,Business Premises,Spartanburg,SC,"Spartanburg, SC",N,Y,N,N
Certified,Professional occupation,339113,44,1992,Laboratory Technician,"$39,541.00",,Year,Business Premises,Hicksville,NY,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Certified,Non-professional,56173,23,1972,Landscape Laborer,"$39,978.00","$39,978.00",Year,Business Premises,Parker,CO,"Denver-Aurora-Lakewood, CO",Y,Y,N,N
Certified,Professional occupation,523110,3578,1969,"Assistant Vice President, Storage and VMware Engineer","$138,308.00",,Year,Business Premises,Jersey City,NJ,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Certified,Professional occupation,3339,125,2017,Robotics Software Engineer (ME006),"$150,000.00","$176,000.00",Year,Business Premises,Redwood City,CA,"San Francisco-Oakland-Hayward, CA",N,Y,N,N
Certified,Professional occupation,51929,11000,1987,Index Analyst,"$127,500.00","$200,000.00",Year,Business Premises,New York,NY,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Certified,Professional occupation,621340,40,2017,Exercise Physiologists,"$50,000.00","$50,000.00",Year,Business Premises,Richmond Hill,NY,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Certified,Professional occupation,54199,65,2019,Scientist,"$86,424.00","$145,000.00",Year,Business Premises,South San Francisco,CA,"San Francisco-Oakland-Hayward, CA",N,Y,N,N
Certified,Professional occupation,541512,319,2016,"Manager, Front End Engineering ","$125,611.00","$175,000.00",Year,Business Premises,Virginia Beach,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",N,Y,N,N
Certified,Non-professional,623110,470,1946,Caregiver,"$30,160.00",,Year,Business Premises,La Crosse,WI,"La Crosse-Onalaska, WI-MN",N,Y,N,N
Certified,Professional occupation,212399,123,1872,Safety and Health Business Partner ,"$121,128.00","$131,128.00",Year,Business Premises,Spruce Pine,NC,Mountain North Carolina nonmetropolitan area,N,Y,N,N
Certified,Non-professional,722511,8,2012,COUNTER/KITCHEN HELPER,"$16,931.00",,Year,Business Premises,PAXICO,KS,"Topeka, KS",N,Y,N,N
Certified,Professional occupation,517410,3094,1897,Senior-Enterprise Architect,"$150,000.00","$192,600.00",Year,Business Premises,Atlanta,GA,"Atlanta-Sandy Springs-Roswell, GA",N,Y,N,N
Certified,Professional occupation,325110,350,1978,Logistics Engineer,"$62,629.00",,Year,Business Premises,Livingston,NJ,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Certified,Professional occupation,54151,12,2004,Software Engineer,"$117,166.00","$117,166.00",Year,Business Premises,Wixom,MI,"Detroit-Warren-Dearborn, MI",N,Y,N,N
Certified,Professional occupation,5415,825,1989,"Product Management, Senior Director","$190,000.00",,Year,Business Premises,Tysons Corner,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",N,Y,N,N
Certified,College/University Teacher,611310,42000,1919,Assistant Professor,"$124,200.00",,Year,Business Premises,Los Angeles,CA,"Los Angeles-Long Beach-Anaheim, CA",N,Y,N,N
Certified,Professional occupation,51929,11000,1987,Principal Software Developer ,"$158,000.00","$240,000.00",Year,Business Premises,New York,NY,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Withdrawn,Professional occupation,523110,4357,2007,"Specialist, Full-Stack Developer ","$120,020.00",,Year,Business Premises,Pittsburgh,PA,"Pittsburgh, PA",N,Y,N,N
Withdrawn,Professional occupation,52211,12000,1863,Product Manager – Digital Platforms,"$112,528.00","$146,100.00",Year,Business Premises,Minneapolis,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",N,Y,N,N
Withdrawn,Professional occupation,519290,4800,2004,Security Software Engineer,"$110,000.00","$154,000.00",Year,Business Premises,Austin,TX,"Austin-Round Rock, TX",N,Y,N,N
Withdrawn,Professional occupation,513210,38,2014,Machine Learning Engineer,"$135,000.00","$160,000.00",Year,Business Premises,San Mateo,CA,"San Francisco-Oakland-Hayward, CA",N,Y,N,N
Withdrawn,Professional occupation,541511,248,2016,Associate Engineering Director,"$185,000.00",,Year,Business Premises,Minneapolis,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",N,Y,N,N
Withdrawn,Professional occupation,33441,8873,1930,Systems Engineer,"$173,100.00","$186,000.00",Year,Business Premises,Santa Clara,CA,"San Jose-Sunnyvale-Santa Clara, CA",N,Y,N,N
Withdrawn,Professional occupation,54171,8543,1976,Informatics Analyst,"$199,680.00","$262,900.00",Year,Business Premises,South San Francisco,CA,"San Francisco-Oakland-Hayward, CA",N,Y,N,N
Withdrawn,Professional occupation,33632,79,2005,E-Mobility Mechanical Engineer,"$90,000.00",,Year,Business Premises,NOVI,MI,"Detroit-Warren-Dearborn, MI",N,Y,N,N
Withdrawn,Professional occupation,52321,371,1997,Staff ML Engineer,"$186,900.00","$222,600.00",Year,Business Premises,Pleasanton,CA,"San Francisco-Oakland-Hayward, CA",N,Y,N,N
Withdrawn,Non-professional,531312,1,2020,Operations Clerk,"$37,003.00","$37,003.00",Year,Business Premises,Tucker,GA,"Atlanta-Sandy Springs-Roswell, GA",N,Y,N,N
Withdrawn,Professional occupation,336120,9767,1981,Automation Engineer (Facilities Engineer III),"$114,125.00",,Year,Business Premises,Mt. Holly,NC,"Charlotte-Concord-Gastonia, NC-SC",N,Y,N,N
Withdrawn,Non-professional,621310,3,2002,Chiropractic Assistant,"$46,738.00",,Year,Business Premises,Annandale,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",N,Y,N,N
Withdrawn,Professional occupation,54151,12,2022,Software Engineer,"$115,000.00","$130,000.00",Year,Business Premises,Seattle,WA,"Seattle-Tacoma-Bellevue, WA",N,Y,N,N
Withdrawn,Non-professional,445110,49,2009,Inventory Manager ,"$60,611.00","$60,611.00",Year,Business Premises,Portland,OR,"Portland-Vancouver-Hillsboro, OR-WA",N,Y,N,N
Withdrawn,Professional occupation,518210,2055,1961,Manager - Data Analytics ,"$135,262.00","$206,000.00",Year,Business Premises,Parsippany,NJ,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Withdrawn,Professional occupation,516210,4561,1993,Network Engineer IV,"$136,198.00","$156,600.00",Year,Business Premises,Greenwood Village ,CO,"Denver-Aurora-Lakewood, CO",N,Y,N,N
Withdrawn,Non-professional,238220,12,2013,HVAC Installer Technician,"$46,717.00","$46,717.00",Year,No one specific worksite address or physical location,N/A,,N/A,Y,Y,N,N
Withdrawn,Professional occupation,61142,1,2019,SoftSkills Trainer,"$58,580.00","$58,580.00",Year,Business Premises,Des Plaines,IL,"Chicago-Naperville-Elgin, IL-IN-WI",N,Y,N,N
Withdrawn,Professional occupation,446110,300000,1963,"Manager, Application Development","$139,464.00","$180,000.00",Year,Business Premises,Richardson,TX,"Dallas-Fort Worth-Arlington, TX",N,Y,N,N
Certified,Professional occupation,621511,405,2012,"Manager, Software Engineer in Test [EN.SOQA.M3]","$220,000.00","$220,000.00",Year,Business Premises,Palo Alto,CA,"San Jose-Sunnyvale-Santa Clara, CA",N,Y,N,N
Certified,Professional occupation,511210,1300,2016,"Engineer,  Quality Assurance","$105,500.00","$129,000.00",Year,Business Premises,Plano,TX,"Dallas-Fort Worth-Arlington, TX",N,Y,N,N
Certified,Professional occupation,334413,85,2020,SOFTWARE ENGINEER,"$141,378.00",,Year,Business Premises,MOUNTAIN VIEW,CA,"San Jose-Sunnyvale-Santa Clara, CA",N,Y,N,N
Certified,Professional occupation,325412,1800,2008,"Manager, Commercial Analytics","$140,000.00",,Year,Business Premises,Deerfield,IL,"Chicago-Naperville-Elgin, IL-IN-WI",N,Y,N,N
Certified,Professional occupation,541511,10,1995,BIZTALK CONSULTANT,"$114,067.00",,Year,Business Premises,LISLE,IL,"Chicago-Naperville-Elgin, IL-IN-WI",N,Y,N,N
Certified,Professional occupation,4541,596,2010,"Manager, Data Science","$265,590.00","$305,428.00",Year,Business Premises,San Francisco,CA,"San Francisco-Oakland-Hayward, CA",N,Y,N,N
Certified,Professional occupation,5417,92,2018,Principal Scientist,"$174,158.00",,Year,Business Premises,Richmond,CA,"San Francisco-Oakland-Hayward, CA",N,Y,N,N
Certified,Non-professional,484121,32,2014,Diesel Mechanic and Technician,"$46,218.00",,Year,Business Premises,Fredericksburg,OH,North Northeastern Ohio non-metropolitan area (non-contiguous),N,Y,N,N
Certified,Professional occupation,54133,2000,2004,Construction Materials Staff Project Manager,"$63,000.00",,Year,Business Premises,Tampa,FL,"Tampa-St. Petersburg-Clearwater, FL",N,Y,N,N
Certified,Non-professional,623110,470,1946,Caregiver,"$30,160.00",,Year,Business Premises,La Crosse ,WI,"La Crosse-Onalaska, WI-MN",N,Y,N,N
Certified,Professional occupation,541690,522,2013,Engineering & Renewables Director,"$127,234.00","$168,000.00",Year,Business Premises,Hauppauge,NY,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Certified,Non-professional,722513,14,2009,Bakery Clerk/Attendant,"$27,227.00","$27,227.00",Year,Business Premises,Marietta,GA,"Atlanta-Sandy Springs-Roswell, GA",N,Y,N,N
Certified,Non-professional,722513,14,2009,Bakery Clerk/Attendant,"$27,227.00","$27,227.00",Year,Business Premises,Marietta,GA,"Atlanta-Sandy Springs-Roswell, GA",N,Y,N,N
Certified,Professional occupation,541512,86,1996,Financial Analyst,"$57,500.00","$58,000.00",Year,Business Premises,HOUSTON ,TX,"Houston-The Woodlands-Sugar Land, TX",N,Y,N,N
Certified,Non-professional,722513,2,2020,Cook ,"$34,466.00","$34,466.00",Year,Business Premises,Anaheim,CA,"Los Angeles-Long Beach-Anaheim, CA",N,Y,N,N
Certified,Professional occupation,4541,596,2010,Senior Data Scientist,"$201,000.00","$241,000.00",Year,Business Premises,San Francisco,CA,"San Francisco-Oakland-Hayward, CA",N,Y,N,N
Certified,Professional occupation,541512,86,1996,Financial Analyst,"$57,500.00","$58,000.00",Year,Business Premises,HOUSTON ,TX,"Houston-The Woodlands-Sugar Land, TX",N,Y,N,N
Certified,College/University Teacher,611310,3800,1899,Assistant Professor in American Indian Studies,"$85,500.00",,Year,Business Premises,San Francisco,CA,"San Francisco-Oakland-Hayward, CA",N,Y,N,N
Certified,Non-professional,484121,32,2014,Diesel Mechanic and Technician,"$46,218.00",,Year,Business Premises,Fredericksburg,OH,North Northeastern Ohio non-metropolitan area (non-contiguous),N,Y,N,N
Certified,Professional occupation,541511,28,2011,Senior DevOps Engineer,"$109,283.00",,Year,Business Premises,Matawan,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Y,Y,N,N
Certified,Non-professional,623110,470,1946,Caregiver,"$30,160.00",,Year,Business Premises,Holmen,WI,"La Crosse-Onalaska, WI-MN",N,Y,N,N
Certified,Non-professional,623110,470,1946,Care Giver,"$30,160.00",,Year,Business Premises,La Crosse,WI,"La Crosse-Onalaska, WI-MN",N,Y,N,N
Certified,Professional occupation,327991,2,2014,Logistics Anayst,"$53,643.00","$53,643.00",Year,Business Premises,Southborough,MA,"Boston-Cambridge-Nashua, MA-NH",N,Y,N,N
Certified,Professional occupation,523920,164,2016,Senior Analyst,"$161,429.00","$200,000.00",Year,Business Premises,New York,NY,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Certified,Non-professional,722513,14,2009,Bakery Clerk/Attendant,"$27,227.00","$27,227.00",Year,Business Premises,Marietta,GA,"Atlanta-Sandy Springs-Roswell, GA",N,Y,N,N
Certified,Professional occupation,22112,67,2017,Senior Project Manager,"$155,000.00",,Year,Business Premises,Alpharetta,GA,"Atlanta-Sandy Springs-Roswell, GA",N,Y,N,N
Certified,Professional occupation,522310,546,1981,Software Developer II,"$108,172.22",,Year,Business Premises,Fairfield,IA,Southeast Iowa nonmetropolitan area,N,Y,N,N
Certified,Professional occupation,54171,152,2018,"Senior Research Associate, Cell Product Characterization","$90,000.00","$115,000.00",Year,Business Premises,South San Francisco,CA,"San Francisco-Oakland-Hayward, CA",N,Y,N,N
Certified,Non-professional,722513,14,2009,Bakery Clerk/Attendant,"$27,227.00","$27,227.00",Year,Business Premises,Marietta,GA,"Atlanta-Sandy Springs-Roswell, GA",N,Y,N,N
Certified,Professional occupation,4881,21,2009,MARKET RESEARCH ANALYST,"$44,803.00",,Year,Business Premises,CARSON,CA,"Los Angeles-Long Beach-Anaheim, CA",N,Y,N,N
Certified,Professional occupation,541511,252,2011,IT Analyst ,"$76,606.00",,Year,Business Premises,Ashburn,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",N,Y,N,N
Certified,Non-professional,623110,470,1946,Caregiver,"$30,160.00",,Year,Business Premises,La Crosse ,WI,"La Crosse-Onalaska, WI-MN",N,Y,N,N
Certified,Non-professional,484121,32,2014,Diesel Mechanic and Technician,"$46,218.00",,Year,Business Premises,Fredericksburg,OH,North Northeastern Ohio non-metropolitan area (non-contiguous),N,Y,N,N
Certified,Professional occupation,541511,25,2015,SOFTWARE DEVELOPER ,"$88,000.00",,Year,No one specific worksite address or physical location,N/A,,N/A,Y,Y,N,N
Certified,Professional occupation,522320,516,2000,"Fullstack Engineer, Staff - Core Services","$200,850.00","$230,977.50",Year,Business Premises,Sandy,UT,"Salt Lake City, UT",Y,Y,N,N
Certified,Professional occupation,32541,162,2014,Biochemist,"$90,300.00",,Year,Business Premises,Chantilly,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",N,Y,N,N
Certified,Non-professional,484121,32,2014,Diesel Mechanic and Technician,"$46,218.00",,Year,Business Premises,Fredericksburg,OH,North Northeastern Ohio non-metropolitan area (non-contiguous),N,Y,N,N
Certified,Non-professional,623110,470,1946,Caregiver,"$30,160.00",,Year,Business Premises,La Crosse ,WI,"La Crosse-Onalaska, WI-MN",N,Y,N,N
Certified,Non-professional,484121,32,2014,Diesel Mechanic and Technician,"$46,218.00",,Year,Business Premises,Fredericksburg,OH,North Northeastern Ohio non-metropolitan area (non-contiguous),N,Y,N,N
Certified,College/University Teacher,611310,3800,1899,Assistant Professor in Computer Engineering,"$98,004.00",,Year,Business Premises,San Francisco,CA,"San Francisco-Oakland-Hayward, CA",N,Y,N,N
Certified,College/University Teacher,611310,3800,1899,Assistant Professor in Computer Science,"$97,500.00",,Year,Business Premises,San Francisco,CA,"San Francisco-Oakland-Hayward, CA",N,Y,N,N
Certified,Non-professional,623110,470,1946,Caregiver,"$30,160.00",,Year,Business Premises,La Crosse ,WI,"La Crosse-Onalaska, WI-MN",N,Y,N,N
Certified,Professional occupation,423830,140,1939,Technical Customer Support & Quality Manager ,"$130,000.00",,Year,Business Premises,Norcross,GA,"Atlanta-Sandy Springs-Roswell, GA",N,Y,N,N
Certified,Non-professional,623110,470,1946,Caregiver,"$30,160.00",,Year,Business Premises,Onalaska,WI,"La Crosse-Onalaska, WI-MN",N,Y,N,N
Certified,Non-professional,623110,470,1946,Caregiver,"$30,160.00",,Year,Business Premises,Onalaska,WI,"La Crosse-Onalaska, WI-MN",N,Y,N,N
Certified,Non-professional,311520,14,2017,Ice cream maker,"$35,360.00","$35,360.00",Year,Business Premises,Los Angeles,CA,"Los Angeles-Long Beach-Anaheim, CA",N,Y,N,N
Certified,Professional occupation,424430,5,2018,Gelato Wholesaler,"$33,280.00","$33,280.00",Year,Business Premises,Miami,FL,"Miami-Fort Lauderdale-West Palm Beach, FL",N,Y,N,N
Certified,Professional occupation,541614,12000,1903,Senior Engineer - Innovation ,"$127,566.00",,Year,Business Premises,Brentwood,TN,"Nashville-Davidson--Murfreesboro--Franklin, TN",Y,Y,N,N
Certified,Non-professional,722513,14,2009,Bakery Clerk/Attendant,"$27,227.00","$27,227.00",Year,Business Premises,Marietta,GA,"Atlanta-Sandy Springs-Roswell, GA",N,Y,N,N
Certified,Non-professional,623110,470,1946,Caregiver,"$30,160.00",,Year,Business Premises,La Crosse ,WI,"La Crosse-Onalaska, WI-MN",N,Y,N,N
Certified,Professional occupation,519130,47,2007,"Senior Software Engineer, iOS","$118,400.00","$222,000.00",Year,Business Premises,San Francisco,CA,"San Francisco-Oakland-Hayward, CA",N,Y,N,N
Certified,Non-professional,623110,470,1946,Caregiver,"$30,160.00",,Year,Business Premises,La Crosse ,WI,"La Crosse-Onalaska, WI-MN",N,Y,N,N
Certified,Non-professional,484121,32,2014,Diesel Mechanic and Technician,"$46,218.00",,Year,Business Premises,Fredericksburg,OH,North Northeastern Ohio non-metropolitan area (non-contiguous),N,Y,N,N
Certified,Non-professional,623110,470,1946,Caregiver,"$30,160.00",,Year,Business Premises,La Crosse ,WI,"La Crosse-Onalaska, WI-MN",N,Y,N,N
Certified,Professional occupation,4881,21,2009,GLOBAL LOGISTIC ANALYST,"$55,370.00",,Year,Business Premises,CARSON,CA,"Los Angeles-Long Beach-Anaheim, CA",N,Y,N,N
Certified,Professional occupation,541310,43,1967,Project Engineer,"$112,112.00",,Year,Business Premises,Tampa,FL,"Tampa-St. Petersburg-Clearwater, FL",N,Y,N,N
Certified,Professional occupation,334413,525,2005,R&D Engineer IC Design,"$180,000.00","$210,000.00",Year,Business Premises,San Jose,CA,"San Jose-Sunnyvale-Santa Clara, CA",N,Y,N,N
Certified,Non-professional,623110,470,1946,Caregiver,"$30,160.00",,Year,Business Premises,La Crosse ,WI,"La Crosse-Onalaska, WI-MN",N,Y,N,N
Certified,Professional occupation,541519,143,1976,R&D Engineer Software,"$148,000.00","$152,000.00",Year,Business Premises,Culver City,CA,"Los Angeles-Long Beach-Anaheim, CA",N,Y,N,N
Certified,Non-professional,623110,470,1946,Caregiver,"$30,160.00",,Year,Business Premises,La Crosse ,WI,"La Crosse-Onalaska, WI-MN",N,Y,N,N
Certified,Professional occupation,541511,40,2014,AWS DevOps Engineer,"$134,992.00","$135,000.00",Year,Business Premises,Mckinney,TX,"Dallas-Fort Worth-Arlington, TX",N,Y,N,N
